time,open,high,low,close,Volume
1682294400,27592.83,30021.99,26978.53,29240.15,
1682899200,29239.94,29840.44,27670.88,28462.89,
1683504000,28465.68,28665.22,25827.1,26927.54,
1684108800,26927.54,27673.28,26367.57,26752.43,
1684713600,26751.74,28258.03,25876.46,28079.34,
1685318400,28079.09,28457.93,26512.9,27121.86,
1685923200,27122.87,27388.7,25361.81,25935.88,
1686528000,25935.52,26783.01,24757.79,26338.83,
1687132800,26338.8,31414.77,26263.89,30473,
1687737600,30473,31267.44,29464.25,30617.86,
1688342400,30617.87,31510.38,29763.37,30170.46,
1688947200,30170.43,31827.16,29945.32,30245.6,
1689552000,30244.83,30413.8,29535.92,30085.1,
1690156800,30084.6,30095.89,28862.62,29279.33,
1690761600,29279.19,30020.79,28624.48,29039.93,
1691366400,29039.95,30198.21,28659.42,29280.68,
1691971200,29281.26,29657.64,25635.74,26189.37,
1692576000,26189.43,26796.9,25376.45,26090.67,
1693180800,26090.67,28133.3,25329.84,25968.69,
1693785600,25968.69,26431.34,25381.67,25831.23,
1694390400,25832.7,26881,24919.64,26535.25,
1694995200,26535.28,27490.11,26147.07,26250.5,
1695600000,26249.8,28045.98,25989.83,27980.6,
1696204800,27981.98,28584.79,27178.84,27933.75,
1696809600,27933.75,27997.61,26537.83,27172.86,
1697414400,27172.86,30347.33,27129.69,29998.27,
1698019200,29998.09,35132.75,29902.22,34535.73,
1698624000,34535.71,35951.02,34059.09,35042.56,
